Year,Month,VALUE,Datetime_EOM,C2VSim_Date,Sensor,VALUE_ELEV_x,VALUE_ELEV_y
2011.0,8.0,20900.0,2011-08-31,08/31/2011_24:00,15,,206.75
2011.0,9.0,21442.0,2011-09-30,09/30/2011_24:00,15,,207.02100000000002
2011.0,10.0,17481.0,2011-10-31,10/31/2011_24:00,15,,204.9034285714286
2011.0,11.0,19130.0,2011-11-30,11/30/2011_24:00,15,,205.8457142857143
2011.0,12.0,20900.0,2011-12-31,12/31/2011_24:00,15,,206.75
2012.0,1.0,17294.0,2012-01-31,01/31/2012_24:00,15,,204.79657142857144
2012.0,2.0,17090.0,2012-02-29,02/29/2012_24:00,15,,204.68
2012.0,3.0,21883.0,2012-03-31,03/31/2012_24:00,15,,207.24150000000003
2012.0,4.0,17600.0,2012-04-30,04/30/2012_24:00,15,,204.9714285714286
2012.0,5.0,20680.0,2012-05-31,05/31/2012_24:00,15,,206.64000000000001
2012.0,6.0,19680.0,2012-06-30,06/30/2012_24:00,15,,206.14000000000001
2012.0,7.0,19920.0,2012-07-31,07/31/2012_24:00,15,,206.26
2012.0,8.0,19220.0,2012-08-31,08/31/2012_24:00,15,,205.89714285714285
2012.0,9.0,13460.0,2012-09-30,09/30/2012_24:00,15,,202.4258064516129
2012.0,10.0,20440.0,2012-10-31,10/31/2012_24:00,15,,206.51999999999998
2012.0,11.0,19920.0,2012-11-30,11/30/2012_24:00,15,,206.26
2012.0,12.0,17311.0,2012-12-31,12/31/2012_24:00,15,,204.8062857142857
2013.0,1.0,15180.0,2013-01-31,01/31/2013_24:00,15,,203.53548387096777
2013.0,2.0,14972.0,2013-02-28,02/28/2013_24:00,15,,203.40129032258065
2013.0,3.0,18860.0,2013-03-31,03/31/2013_24:00,15,,205.6914285714286
2013.0,4.0,17585.0,2013-04-30,04/30/2013_24:00,15,,204.96285714285716
2013.0,5.0,17924.0,2013-05-31,05/31/2013_24:00,15,,205.15657142857145
2013.0,6.0,18482.0,2013-06-30,06/30/2013_24:00,15,,205.47542857142858
2013.0,7.0,17650.0,2013-07-31,07/31/2013_24:00,15,,205.0
2013.0,8.0,19660.0,2013-08-31,08/31/2013_24:00,15,,206.13000000000002
2013.0,9.0,14195.0,2013-09-30,09/30/2013_24:00,15,,202.9
2013.0,10.0,16818.0,2013-10-31,10/31/2013_24:00,15,,204.52457142857145
2013.0,11.0,19700.0,2013-11-30,11/30/2013_24:00,15,,206.15
2013.0,12.0,16444.0,2013-12-31,12/31/2013_24:00,15,,204.31085714285717
2014.0,1.0,16002.0,2014-01-31,01/31/2014_24:00,15,,204.05828571428574
2014.0,2.0,19580.0,2014-02-28,02/28/2014_24:00,15,,206.09000000000003
2014.0,3.0,14396.0,2014-03-31,03/31/2014_24:00,15,,203.02967741935484
2014.0,4.0,19860.0,2014-04-30,04/30/2014_24:00,15,,206.23000000000002
2014.0,5.0,18680.0,2014-05-31,05/31/2014_24:00,15,,205.58857142857144
2014.0,6.0,17515.0,2014-06-30,06/30/2014_24:00,15,,204.92285714285714
2014.0,7.0,18860.0,2014-07-31,07/31/2014_24:00,15,,205.6914285714286
2014.0,8.0,17107.0,2014-08-31,08/31/2014_24:00,15,,204.68971428571427
2014.0,9.0,14075.0,2014-09-30,09/30/2014_24:00,15,,202.82258064516128
2014.0,10.0,15244.0,2014-10-31,10/31/2014_24:00,15,,203.57677419354837
2014.0,11.0,21320.0,2014-11-30,11/30/2014_24:00,15,,206.96
2014.0,12.0,17525.0,2014-12-31,12/31/2014_24:00,15,,204.92857142857144
2015.0,1.0,15468.0,2015-01-31,01/31/2015_24:00,15,,203.72129032258064
2015.0,2.0,15244.0,2015-02-28,02/28/2015_24:00,15,,203.57677419354837
2015.0,3.0,14732.0,2015-03-31,03/31/2015_24:00,15,,203.24645161290323
2015.0,4.0,18014.0,2015-04-30,04/30/2015_24:00,15,,205.20800000000003
2015.0,5.0,17175.0,2015-05-31,05/31/2015_24:00,15,,204.72857142857146
2015.0,6.0,16546.0,2015-06-30,06/30/2015_24:00,15,,204.3691428571429
2015.0,7.0,16203.0,2015-07-31,07/31/2015_24:00,15,,204.17314285714286
2015.0,8.0,16098.0,2015-08-31,08/31/2015_24:00,15,,204.11314285714286
2015.0,9.0,15420.0,2015-09-30,09/30/2015_24:00,15,,203.6903225806452
2015.0,10.0,14240.0,2015-10-31,10/31/2015_24:00,15,,202.92903225806452
2015.0,11.0,18608.0,2015-11-30,11/30/2015_24:00,15,,205.5474285714286
2015.0,12.0,15900.0,2015-12-31,12/31/2015_24:00,15,,204.0
2016.0,1.0,15724.0,2016-01-31,01/31/2016_24:00,15,,203.88645161290322
2016.0,2.0,14396.0,2016-02-29,02/29/2016_24:00,15,,203.02967741935484
2016.0,3.0,15340.0,2016-03-31,03/31/2016_24:00,15,,203.63870967741934
2016.0,4.0,15049.0,2016-04-30,04/30/2016_24:00,15,,203.45096774193547
2016.0,5.0,16359.0,2016-05-31,05/31/2016_24:00,15,,204.26228571428572
2016.0,6.0,15100.0,2016-06-30,06/30/2016_24:00,15,,203.48387096774192
2016.0,7.0,16920.0,2016-07-31,07/31/2016_24:00,15,,204.58285714285716
2016.0,8.0,16063.0,2016-08-31,08/31/2016_24:00,15,,204.09314285714288
2016.0,9.0,17311.0,2016-09-30,09/30/2016_24:00,15,,204.8062857142857
2016.0,10.0,16988.0,2016-10-31,10/31/2016_24:00,15,,204.6217142857143
2016.0,11.0,17931.0,2016-11-30,11/30/2016_24:00,15,,205.16057142857142
2016.0,12.0,14926.0,2016-12-31,12/31/2016_24:00,15,,203.3716129032258
2017.0,1.0,21718.0,2017-01-31,01/31/2017_24:00,15,,207.159
2017.0,2.0,18392.0,2017-02-28,02/28/2017_24:00,15,,205.42400000000004
2017.0,3.0,17653.0,2017-03-31,03/31/2017_24:00,15,,205.00171428571429
2017.0,4.0,15163.0,2017-04-30,04/30/2017_24:00,15,,203.52451612903226
2017.0,5.0,16920.0,2017-05-31,05/31/2017_24:00,15,,204.58285714285716
2017.0,6.0,18446.0,2017-06-30,06/30/2017_24:00,15,,205.45485714285718
2017.0,7.0,16767.0,2017-07-31,07/31/2017_24:00,15,,204.4954285714286
2017.0,8.0,16512.0,2017-08-31,08/31/2017_24:00,15,,204.3497142857143
2017.0,9.0,14844.0,2017-09-30,09/30/2017_24:00,15,,203.31870967741935
2017.0,10.0,13880.0,2017-10-31,10/31/2017_24:00,15,,202.69677419354838
2017.0,11.0,18212.0,2017-11-30,11/30/2017_24:00,15,,205.32114285714286
2017.0,12.0,13595.0,2017-12-31,12/31/2017_24:00,15,,202.51290322580644
2018.0,1.0,16087.0,2018-01-31,01/31/2018_24:00,15,,204.10685714285717
2018.0,2.0,17532.0,2018-02-28,02/28/2018_24:00,15,,204.93257142857146
2018.0,3.0,17243.0,2018-03-31,03/31/2018_24:00,15,,204.76742857142858
2018.0,4.0,16257.0,2018-04-30,04/30/2018_24:00,15,,204.204
2018.0,5.0,18356.0,2018-05-31,05/31/2018_24:00,15,,205.40342857142858
2018.0,6.0,18428.0,2018-06-30,06/30/2018_24:00,15,,205.44457142857144
2018.0,7.0,21841.0,2018-07-31,07/31/2018_24:00,15,,207.2205
2018.0,8.0,20180.0,2018-08-31,08/31/2018_24:00,15,,206.39000000000001
2018.0,9.0,22954.0,2018-09-30,09/30/2018_24:00,15,,207.77700000000002
2018.0,10.0,15756.0,2018-10-31,10/31/2018_24:00,15,,203.90709677419352
2018.0,11.0,18986.0,2018-11-30,11/30/2018_24:00,15,,205.7634285714286
2018.0,12.0,15372.0,2018-12-31,12/31/2018_24:00,15,,203.65935483870967
2019.0,1.0,14972.0,2019-01-31,01/31/2019_24:00,15,,203.40129032258065
2019.0,2.0,19040.0,2019-02-28,02/28/2019_24:00,15,,205.79428571428573
2019.0,3.0,19292.0,2019-03-31,03/31/2019_24:00,15,,205.93828571428574
2019.0,4.0,19346.0,2019-04-30,04/30/2019_24:00,15,,205.96914285714288
2019.0,5.0,16631.0,2019-05-31,05/31/2019_24:00,15,,204.41771428571428
2019.0,6.0,16308.0,2019-06-30,06/30/2019_24:00,15,,204.23314285714287
2019.0,7.0,18104.0,2019-07-31,07/31/2019_24:00,15,,205.2594285714286
2019.0,8.0,18248.0,2019-08-31,08/31/2019_24:00,15,,205.34171428571432
2019.0,9.0,19700.0,2019-09-30,09/30/2019_24:00,15,,206.15
2019.0,10.0,18068.0,2019-10-31,10/31/2019_24:00,15,,205.23885714285717
2019.0,11.0,19600.0,2019-11-30,11/30/2019_24:00,15,,206.10000000000002
2019.0,12.0,17158.0,2019-12-31,12/31/2019_24:00,15,,204.71885714285713
2020.0,1.0,15836.0,2020-01-31,01/31/2020_24:00,15,,203.95870967741934
2020.0,2.0,18896.0,2020-02-29,02/29/2020_24:00,15,,205.71200000000002
2020.0,3.0,17549.0,2020-03-31,03/31/2020_24:00,15,,204.94228571428573
2020.0,4.0,16767.0,2020-04-30,04/30/2020_24:00,15,,204.4954285714286
2020.0,5.0,17141.0,2020-05-31,05/31/2020_24:00,15,,204.70914285714287
2020.0,6.0,17708.0,2020-06-30,06/30/2020_24:00,15,,205.03314285714288
2020.0,7.0,17515.0,2020-07-31,07/31/2020_24:00,15,,204.92285714285714
2020.0,8.0,19148.0,2020-08-31,08/31/2020_24:00,15,,205.856
2020.0,9.0,23038.0,2020-09-30,09/30/2020_24:00,15,,207.819
2020.0,10.0,17124.0,2020-10-31,10/31/2020_24:00,15,,204.6994285714286
2020.0,11.0,21160.0,2020-11-30,11/30/2020_24:00,15,,206.88
2020.0,12.0,16665.0,2020-12-31,12/31/2020_24:00,15,,204.43714285714287
2021.0,1.0,17175.0,2021-01-31,01/31/2021_24:00,15,,204.72857142857146
2021.0,2.0,20920.0,2021-02-28,02/28/2021_24:00,15,,206.76
2021.0,3.0,16835.0,2021-03-31,03/31/2021_24:00,15,,204.53428571428572
2021.0,4.0,18950.0,2021-04-30,04/30/2021_24:00,15,,205.74285714285713
2021.0,5.0,17277.0,2021-05-31,05/31/2021_24:00,15,,204.78685714285717
2021.0,6.0,18158.0,2021-06-30,06/30/2021_24:00,15,,205.29028571428574
2021.0,7.0,17515.0,2021-07-31,07/31/2021_24:00,15,,204.92285714285714
2021.0,8.0,17818.0,2021-08-31,08/31/2021_24:00,15,,205.096
2021.0,9.0,22765.0,2021-09-30,09/30/2021_24:00,15,,207.6825
2021.0,10.0,20880.0,2021-10-31,10/31/2021_24:00,15,,206.74
2021.0,11.0,16257.0,2021-11-30,11/30/2021_24:00,15,,204.204
2021.0,12.0,16954.0,2021-12-31,12/31/2021_24:00,15,,204.60228571428576
2022.0,1.0,18824.0,2022-01-31,01/31/2022_24:00,15,,205.6708571428572
2022.0,2.0,16563.0,2022-02-28,02/28/2022_24:00,15,,204.37885714285716
2022.0,3.0,17328.0,2022-03-31,03/31/2022_24:00,15,,204.81600000000003
2022.0,4.0,17532.0,2022-04-30,04/30/2022_24:00,15,,204.93257142857146
2022.0,5.0,17413.0,2022-05-31,05/31/2022_24:00,15,,204.86457142857142
2022.0,6.0,20620.0,2022-06-30,06/30/2022_24:00,15,,206.61
2022.0,7.0,16121.0,2022-07-31,07/31/2022_24:00,15,,204.12628571428573
2022.0,8.0,17532.0,2022-08-31,08/31/2022_24:00,15,,204.93257142857146
2022.0,9.0,24358.0,2022-09-30,09/30/2022_24:00,15,,208.41652173913042
2022.0,10.0,21925.0,2022-10-31,10/31/2022_24:00,15,,207.2625
2022.0,11.0,17924.0,2022-11-30,11/30/2022_24:00,15,,205.15657142857145
2022.0,12.0,17960.0,2022-12-31,12/31/2022_24:00,15,,205.17714285714288
2023.0,1.0,20600.0,2023-01-31,01/31/2023_24:00,15,,206.60000000000002
2023.0,2.0,17583.0,2023-02-28,02/28/2023_24:00,15,,204.96171428571427
2023.0,3.0,21568.0,2023-03-31,03/31/2023_24:00,15,,207.084
2023.0,4.0,22156.0,2023-04-30,04/30/2023_24:00,15,,207.37800000000001
2023.0,5.0,21862.0,2023-05-31,05/31/2023_24:00,15,,207.231
2023.0,6.0,21160.0,2023-06-30,06/30/2023_24:00,15,,206.88
2023.0,7.0,21180.0,2023-07-31,07/31/2023_24:00,15,,206.89000000000001
2023.0,8.0,20820.0,2023-08-31,08/31/2023_24:00,15,,206.71
2023.0,9.0,20960.0,2023-09-30,09/30/2023_24:00,15,,206.78
2023.0,10.0,18932.0,2023-10-31,10/31/2023_24:00,15,,205.73257142857145
2023.0,11.0,17978.0,2023-11-30,11/30/2023_24:00,15,,205.1874285714286
2023.0,12.0,19238.0,2023-12-31,12/31/2023_24:00,15,,205.90742857142857
2024.0,1.0,16716.0,2024-01-31,01/31/2024_24:00,15,,204.46628571428573
2024.0,2.0,18698.0,2024-02-29,02/29/2024_24:00,15,,205.59885714285718
2024.0,3.0,18284.0,2024-03-31,03/31/2024_24:00,15,,205.36228571428575
2024.0,4.0,17726.0,2024-04-30,04/30/2024_24:00,15,,205.0434285714286
2024.0,5.0,21883.0,2024-05-31,05/31/2024_24:00,15,,207.24150000000003
2024.0,6.0,16784.0,2024-06-30,06/30/2024_24:00,15,,204.50514285714286
2024.0,7.0,16665.0,2024-07-31,07/31/2024_24:00,15,,204.43714285714287
2024.0,8.0,17413.0,2024-08-31,08/31/2024_24:00,15,,204.86457142857142
2024.0,9.0,22660.0,2024-09-30,09/30/2024_24:00,15,,207.63
2024.0,10.0,15934.0,2024-10-31,10/31/2024_24:00,15,,204.0194285714286
2024.0,11.0,18086.0,2024-11-30,11/30/2024_24:00,15,,205.24914285714289
2024.0,12.0,16002.0,2024-12-31,12/31/2024_24:00,15,,204.05828571428574
2025.0,1.0,17780.0,2025-01-31,01/31/2025_24:00,15,,205.07428571428574
2025.0,2.0,17362.0,2025-02-28,02/28/2025_24:00,15,,204.83542857142857
2025.0,3.0,17726.0,2025-03-31,03/31/2025_24:00,15,,205.0434285714286
